Substance,Source,Specific_Measure,Region,PRUID,Time_Period,Year_Quarter,Aggregator,Disaggregator,Unit,Value
Stimulants,Emergency Department (ED) Visits,Intent,Canada,1,By year,2019,2019,Undetermined,Percent,12
Stimulants,Emergency Department (ED) Visits,Intent,Canada,1,By year,2020,2020,Accidental,Percent,71
Stimulants,Emergency Department (ED) Visits,Intent,Canada,1,By year,2020,2020,Intentional,Percent,18
Stimulants,Emergency Department (ED) Visits,Intent,Canada,1,By year,2020,2020,Undetermined,Percent,11
Stimulants,Emergency Department (ED) Visits,Intent,Canada,1,By year,2021,2021,Accidental,Percent,71
Stimulants,Emergency Department (ED) Visits,Intent,Canada,1,By year,2021,2021,Intentional,Percent,20
Stimulants,Emergency Department (ED) Visits,Intent,Canada,1,By year,2021,2021,Undetermined,Percent,9
Stimulants,Emergency Department (ED) Visits,Intent,Canada,1,By year,2022,2022,Accidental,Percent,67
Stimulants,Emergency Department (ED) Visits,Intent,Canada,1,By year,2022,2022,Intentional,Percent,24
Stimulants,Emergency Department (ED) Visits,Intent,Canada,1,By year,2022,2022,Undetermined,Percent,9
Stimulants,Emergency Department (ED) Visits,Intent,Canada,1,By year,2023,2023,Accidental,Percent,67
Stimulants,Emergency Department (ED) Visits,Intent,Canada,1,By year,2023,2023,Intentional,Percent,23
Stimulants,Emergency Department (ED) Visits,Intent,Canada,1,By year,2023,2023,Undetermined,Percent,9
Stimulants,Emergency Department (ED) Visits,Intent,Canada,1,By year,2024,2024,Accidental,Percent,64
Stimulants,Emergency Department (ED) Visits,Intent,Canada,1,By year,2024,2024,Intentional,Percent,26
Stimulants,Emergency Department (ED) Visits,Intent,Canada,1,By year,2024,2024,Undetermined,Percent,11
Stimulants,Emergency Department (ED) Visits,Intent,Canada,1,By year,2025,2025,Accidental,Percent,64
Stimulants,Emergency Department (ED) Visits,Intent,Canada,1,By year,2025,2025,Intentional,Percent,27
Stimulants,Emergency Department (ED) Visits,Intent,Canada,1,By year,2025,2025,Undetermined,Percent,9
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2016,2016,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2016,2016,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2016,2016,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2017,2017,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2017,2017,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2017,2017,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2018,2018,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2018,2018,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2018,2018,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2019,2019,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2019,2019,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2019,2019,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2020,2020,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2020,2020,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2020,2020,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2021,2021,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2021,2021,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2021,2021,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2022,2022,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2022,2022,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2022,2022,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2023,2023,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2023,2023,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2023,2023,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2024,2024,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2024,2024,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2024,2024,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2025,2025,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2025,2025,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,British Columbia,59,By year,2025,2025,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2016,2016,Accidental,Percent,69
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2016,2016,Intentional,Percent,18
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2016,2016,Undetermined,Percent,13
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2017,2017,Accidental,Percent,75
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2017,2017,Intentional,Percent,15
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2017,2017,Undetermined,Percent,11
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2018,2018,Accidental,Percent,79
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2018,2018,Intentional,Percent,13
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2018,2018,Undetermined,Percent,8
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2019,2019,Accidental,Percent,78
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2019,2019,Intentional,Percent,15
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2019,2019,Undetermined,Percent,7
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2020,2020,Accidental,Percent,78
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2020,2020,Intentional,Percent,15
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2020,2020,Undetermined,Percent,7
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2021,2021,Accidental,Percent,79
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2021,2021,Intentional,Percent,16
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2021,2021,Undetermined,Percent,5
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2022,2022,Accidental,Percent,76
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2022,2022,Intentional,Percent,20
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2022,2022,Undetermined,Percent,5
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2023,2023,Accidental,Percent,73
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2023,2023,Intentional,Percent,21
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2023,2023,Undetermined,Percent,6
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2024,2024,Accidental,Percent,70
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2024,2024,Intentional,Percent,25
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2024,2024,Undetermined,Percent,6
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2025,2025,Accidental,Percent,74
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2025,2025,Intentional,Percent,22
Stimulants,Emergency Department (ED) Visits,Intent,Alberta,48,By year,2025,2025,Undetermined,Percent,4
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2016,2016,Accidental,Percent,42
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2016,2016,Intentional,Percent,25
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2016,2016,Undetermined,Percent,33
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2017,2017,Accidental,Percent,42
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2017,2017,Intentional,Percent,36
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2017,2017,Undetermined,Percent,21
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2018,2018,Accidental,Percent,50
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2018,2018,Intentional,Percent,26
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2018,2018,Undetermined,Percent,23
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2019,2019,Accidental,Percent,51
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2019,2019,Intentional,Percent,34
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2019,2019,Undetermined,Percent,15
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2020,2020,Accidental,Percent,60
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2020,2020,Intentional,Percent,23
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2020,2020,Undetermined,Percent,17
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2021,2021,Accidental,Percent,54
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2021,2021,Intentional,Percent,28
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2021,2021,Undetermined,Percent,18
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2022,2022,Accidental,Percent,56
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2022,2022,Intentional,Percent,31
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2022,2022,Undetermined,Percent,13
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2023,2023,Accidental,Percent,60
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2023,2023,Intentional,Percent,29
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2023,2023,Undetermined,Percent,11
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2024,2024,Accidental,Percent,54
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2024,2024,Intentional,Percent,34
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2024,2024,Undetermined,Percent,12
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2025,2025,Accidental,Percent,57
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2025,2025,Intentional,Percent,33
Stimulants,Emergency Department (ED) Visits,Intent,Saskatchewan,47,By year,2025,2025,Undetermined,Percent,10
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2016,2016,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2016,2016,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2016,2016,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2017,2017,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2017,2017,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2017,2017,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2018,2018,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2018,2018,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2018,2018,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2019,2019,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2019,2019,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2019,2019,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2020,2020,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2020,2020,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2020,2020,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2021,2021,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2021,2021,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2021,2021,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2022,2022,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2022,2022,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2022,2022,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2023,2023,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2023,2023,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2023,2023,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2024,2024,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2024,2024,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2024,2024,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2025,2025,Accidental,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2025,2025,Intentional,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Manitoba,46,By year,2025,2025,Undetermined,Percent,n/a
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2016,2016,Accidental,Percent,48
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2016,2016,Intentional,Percent,32
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2016,2016,Undetermined,Percent,21
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2017,2017,Accidental,Percent,51
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2017,2017,Intentional,Percent,27
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2017,2017,Undetermined,Percent,22
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2018,2018,Accidental,Percent,55
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2018,2018,Intentional,Percent,26
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2018,2018,Undetermined,Percent,19
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2019,2019,Accidental,Percent,61
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2019,2019,Intentional,Percent,24
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2019,2019,Undetermined,Percent,16
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2020,2020,Accidental,Percent,66
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2020,2020,Intentional,Percent,21
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2020,2020,Undetermined,Percent,13
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2021,2021,Accidental,Percent,66
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2021,2021,Intentional,Percent,22
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2021,2021,Undetermined,Percent,12
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2022,2022,Accidental,Percent,63
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2022,2022,Intentional,Percent,25
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2022,2022,Undetermined,Percent,12
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2023,2023,Accidental,Percent,65
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2023,2023,Intentional,Percent,24
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2023,2023,Undetermined,Percent,11
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2024,2024,Accidental,Percent,62
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2024,2024,Intentional,Percent,24
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2024,2024,Undetermined,Percent,14
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2025,2025,Accidental,Percent,58
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2025,2025,Intentional,Percent,29
Stimulants,Emergency Department (ED) Visits,Intent,Ontario,35,By year,2025,2025,Undetermined,Percent,13
Stimulants,Emergency Department (ED) Visits,Intent,Quebec,24,By year,2016,2016,Accidental,Percent,n/a
